date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-17,Indian Health Svc,390833.0,697025.0,282359.0,5.04,19.22,102592.0,13.88,34.27,5549.0,12017.0,5909.0,0.561
2021-02-18,Indian Health Svc,401516.0,698000.0,289605.0,5.21,19.74,106026.0,14.24,34.32,10683.0,10883.0,5351.0,0.575
2021-02-19,Indian Health Svc,407039.0,704825.0,292789.0,5.2,19.54,108364.0,14.06,33.84,5523.0,8581.0,4120.0,0.578
2021-02-20,Indian Health Svc,412073.0,732905.0,295515.0,5.31,19.78,110670.0,14.19,35.19,5034.0,7039.0,3380.0,0.562
2021-02-21,Indian Health Svc,426034.0,732905.0,304986.0,5.53,20.45,115147.0,14.64,35.19,13961.0,6774.0,3252.0,0.581
2021-02-22,Indian Health Svc,441876.0,732905.0,314387.0,5.84,21.22,121574.0,15.09,35.19,15842.0,8561.0,4110.0,0.603
2021-02-23,Indian Health Svc,455371.0,748780.0,323323.0,6.06,21.86,126117.0,15.52,35.95,13495.0,10012.0,4807.0,0.608
2021-02-24,Indian Health Svc,468627.0,826090.0,331324.0,6.31,22.5,131359.0,15.91,39.66,13256.0,11113.0,5336.0,0.567
2021-02-25,Indian Health Svc,488731.0,826090.0,342938.0,6.71,23.46,139832.0,16.47,39.66,20104.0,12459.0,5982.0,0.592
2021-02-26,Indian Health Svc,516471.0,848190.0,358249.0,7.31,24.8,152234.0,17.2,40.72,27740.0,15633.0,7506.0,0.609
2021-02-27,Indian Health Svc,537180.0,868080.0,370073.0,7.73,25.79,161105.0,17.77,41.68,20709.0,17872.0,8581.0,0.619
2021-02-28,Indian Health Svc,553652.0,868080.0,380562.0,8.02,26.58,167073.0,18.27,41.68,16472.0,18231.0,8753.0,0.638
2021-03-01,Indian Health Svc,569259.0,868080.0,388629.0,8.38,27.33,174607.0,18.66,41.68,15607.0,18198.0,8737.0,0.656
2021-03-02,Indian Health Svc,577710.0,868080.0,392515.0,8.6,27.74,179169.0,18.85,41.68,8451.0,17477.0,8391.0,0.666
2021-03-03,Indian Health Svc,588253.0,948600.0,398016.0,8.84,28.24,184195.0,19.11,45.54,10543.0,17089.0,8205.0,0.62
2021-03-04,Indian Health Svc,603339.0,1102700.0,407135.0,9.13,28.97,190131.0,19.55,52.94,15086.0,16373.0,7861.0,0.547
2021-03-05,Indian Health Svc,620761.0,1123090.0,416618.0,9.51,29.8,198047.0,20.0,53.92,17422.0,14899.0,7153.0,0.553
2021-03-06,Indian Health Svc,642492.0,1123090.0,427332.0,10.04,30.85,209045.0,20.52,53.92,21731.0,15045.0,7223.0,0.572
2021-03-07,Indian Health Svc,655254.0,1123090.0,434800.0,10.29,31.46,214322.0,20.88,53.92,12762.0,14515.0,6969.0,0.583
2021-03-08,Indian Health Svc,665997.0,1123090.0,439930.0,10.57,31.98,220205.0,21.12,53.92,10743.0,13820.0,6635.0,0.593
2021-03-09,Indian Health Svc,669504.0,1126690.0,442180.0,10.63,32.14,221461.0,21.23,54.09,3507.0,13113.0,6296.0,0.594
2021-03-10,Indian Health Svc,684185.0,1185450.0,449268.0,11.0,32.85,229137.0,21.57,56.92,14681.0,13705.0,6580.0,0.577
2021-03-11,Indian Health Svc,697130.0,1212425.0,457232.0,11.27,33.47,234678.0,21.95,58.21,12945.0,13399.0,6433.0,0.575
2021-03-12,Indian Health Svc,715356.0,1239435.0,466856.0,11.69,34.35,243445.0,22.41,59.51,18226.0,13514.0,6488.0,0.577
2021-03-13,Indian Health Svc,733344.0,1239435.0,476051.0,12.12,35.21,252406.0,22.86,59.51,17988.0,12979.0,6231.0,0.592
2021-03-14,Indian Health Svc,746005.0,1239435.0,482152.0,12.44,35.82,259196.0,23.15,59.51,12661.0,12964.0,6224.0,0.602
2021-03-15,Indian Health Svc,757075.0,1239435.0,488026.0,12.71,36.35,264643.0,23.43,59.51,11070.0,13011.0,6247.0,0.611
2021-03-16,Indian Health Svc,768056.0,1239435.0,493682.0,12.99,36.88,270509.0,23.7,59.51,10981.0,14079.0,6760.0,0.62
2021-03-17,Indian Health Svc,781325.0,1315655.0,502449.0,13.22,37.51,275418.0,24.12,63.17,13269.0,13877.0,6663.0,0.594
2021-03-18,Indian Health Svc,799030.0,1325735.0,513330.0,13.57,38.36,282539.0,24.65,63.65,17705.0,14557.0,6989.0,0.603
2021-03-19,Indian Health Svc,814515.0,1356155.0,522791.0,13.87,39.11,288947.0,25.1,65.11,15485.0,14166.0,6801.0,0.601
2021-03-20,Indian Health Svc,827880.0,1357325.0,531426.0,14.11,39.75,293900.0,25.51,65.17,13365.0,13505.0,6484.0,0.61
2021-03-21,Indian Health Svc,845754.0,1357325.0,540519.0,14.56,40.61,303309.0,25.95,65.17,17874.0,14250.0,6842.0,0.623
2021-03-22,Indian Health Svc,857036.0,1357325.0,544676.0,14.91,41.15,310490.0,26.15,65.17,11282.0,14280.0,6856.0,0.631
2021-03-23,Indian Health Svc,860107.0,1375025.0,546943.0,14.96,41.3,311687.0,26.26,66.02,3071.0,13150.0,6314.0,0.626
2021-03-24,Indian Health Svc,876022.0,1418595.0,556361.0,15.3,42.06,318658.0,26.71,68.11,15915.0,13528.0,6495.0,0.618
2021-03-25,Indian Health Svc,886247.0,1418595.0,562008.0,15.53,42.55,323370.0,26.98,68.11,10225.0,12460.0,5982.0,0.625
2021-03-26,Indian Health Svc,903716.0,1460525.0,571858.0,15.93,43.39,331810.0,27.46,70.12,17469.0,12743.0,6118.0,0.619
2021-03-27,Indian Health Svc,919115.0,1462525.0,579239.0,16.32,44.13,340016.0,27.81,70.22,15399.0,13034.0,6258.0,0.628
2021-03-28,Indian Health Svc,940544.0,1462525.0,589212.0,16.9,45.16,351992.0,28.29,70.22,21429.0,13541.0,6501.0,0.643
2021-03-29,Indian Health Svc,945805.0,1462525.0,592001.0,17.03,45.41,354700.0,28.42,70.22,5261.0,12681.0,6088.0,0.647
2021-03-30,Indian Health Svc,948459.0,1473725.0,593604.0,17.08,45.54,355817.0,28.5,70.76,2654.0,12622.0,6060.0,0.644
2021-03-31,Indian Health Svc,964050.0,1510615.0,602532.0,17.41,46.29,362684.0,28.93,72.53,15591.0,12575.0,6038.0,0.638
2021-04-01,Indian Health Svc,980337.0,1510615.0,610100.0,17.87,47.07,372297.0,29.29,72.53,16287.0,13441.0,6453.0,0.649
2021-04-02,Indian Health Svc,995251.0,1527915.0,617453.0,18.28,47.78,380680.0,29.65,73.36,14914.0,13076.0,6278.0,0.651
2021-04-03,Indian Health Svc,1008639.0,1555025.0,623518.0,18.66,48.43,388644.0,29.94,74.66,13388.0,12789.0,6140.0,0.649
2021-04-04,Indian Health Svc,1025958.0,1555025.0,630465.0,19.19,49.26,399736.0,30.27,74.66,17319.0,12202.0,5858.0,0.66
2021-04-05,Indian Health Svc,1027727.0,1555025.0,631144.0,19.25,49.34,400944.0,30.3,74.66,1769.0,11703.0,5619.0,0.661
2021-04-06,Indian Health Svc,1031205.0,1576225.0,632251.0,19.33,49.51,402687.0,30.36,75.68,3478.0,11821.0,5675.0,0.654
2021-04-07,Indian Health Svc,1042543.0,1595635.0,637302.0,19.66,50.05,409451.0,30.6,76.61,11338.0,11213.0,5384.0,0.653
2021-04-08,Indian Health Svc,1055456.0,1605835.0,643727.0,20.0,50.67,416648.0,30.91,77.1,12913.0,10731.0,5152.0,0.657
2021-04-09,Indian Health Svc,1069111.0,1623385.0,649010.0,20.44,51.33,425772.0,31.16,77.94,13655.0,10551.0,5066.0,0.659
2021-04-10,Indian Health Svc,1082899.0,1623385.0,654163.0,20.94,51.99,436042.0,31.41,77.94,13788.0,10609.0,5094.0,0.667
2021-04-11,Indian Health Svc,1091286.0,1623385.0,657255.0,21.22,52.39,441943.0,31.56,77.94,8387.0,9333.0,4481.0,0.672
2021-04-12,Indian Health Svc,1094904.0,1623385.0,659239.0,21.35,52.57,444728.0,31.65,77.94,3618.0,9597.0,4608.0,0.674
2021-04-13,Indian Health Svc,1099623.0,1633285.0,661456.0,21.49,52.8,447692.0,31.76,78.42,4719.0,9774.0,4693.0,0.673
2021-04-14,Indian Health Svc,1111526.0,1642125.0,666415.0,21.89,53.37,455913.0,32.0,78.84,11903.0,9855.0,4732.0,0.677
2021-04-15,Indian Health Svc,1124678.0,1648525.0,671522.0,22.29,54.0,464181.0,32.24,79.15,13152.0,9889.0,4748.0,0.682
2021-04-16,Indian Health Svc,1137200.0,1648525.0,675604.0,22.7,54.6,472725.0,32.44,79.15,12522.0,9727.0,4670.0,0.69
2021-04-17,Indian Health Svc,1150362.0,1657885.0,681710.0,23.05,55.23,480136.0,32.73,79.6,13162.0,9638.0,4627.0,0.694
2021-04-18,Indian Health Svc,1160071.0,1657885.0,685097.0,23.36,55.7,486527.0,32.89,79.6,9709.0,9826.0,4718.0,0.7
2021-04-19,Indian Health Svc,1161408.0,1657885.0,685709.0,23.39,55.76,487253.0,32.92,79.6,1337.0,9501.0,4562.0,0.701
2021-04-20,Indian Health Svc,1164071.0,1657885.0,686822.0,23.47,55.89,488886.0,32.98,79.6,2663.0,9207.0,4420.0,0.702
2021-04-21,Indian Health Svc,1174252.0,1666225.0,690624.0,23.78,56.38,495362.0,33.16,80.0,10181.0,8961.0,4302.0,0.705
2021-04-22,Indian Health Svc,1183392.0,1669825.0,694042.0,24.06,56.82,501120.0,33.32,80.17,9140.0,8388.0,4027.0,0.709
2021-04-23,Indian Health Svc,1195580.0,1669825.0,698116.0,24.45,57.4,509289.0,33.52,80.17,12188.0,8340.0,4004.0,0.716
2021-04-24,Indian Health Svc,1205018.0,1673335.0,701810.0,24.73,57.86,515053.0,33.7,80.34,9438.0,7808.0,3749.0,0.72
2021-04-25,Indian Health Svc,1214809.0,1673335.0,705344.0,25.03,58.33,521345.0,33.86,80.34,9791.0,7820.0,3755.0,0.726
2021-04-26,Indian Health Svc,1216928.0,1673335.0,705988.0,25.1,58.43,522824.0,33.9,80.34,2119.0,7931.0,3808.0,0.727
2021-04-27,Indian Health Svc,1219247.0,1673335.0,706941.0,25.17,58.54,524189.0,33.94,80.34,2319.0,7882.0,3784.0,0.729
2021-04-28,Indian Health Svc,1228892.0,1682815.0,709662.0,25.5,59.0,531022.0,34.07,80.8,9645.0,7806.0,3748.0,0.73
2021-04-29,Indian Health Svc,1237506.0,1683415.0,712421.0,25.78,59.42,536890.0,34.2,80.82,8614.0,7731.0,3712.0,0.735
2021-04-30,Indian Health Svc,1244362.0,1683415.0,714613.0,26.0,59.74,541601.0,34.31,80.82,6856.0,6969.0,3346.0,0.739
2021-05-01,Indian Health Svc,1254978.0,1683415.0,719096.0,26.31,60.25,547984.0,34.53,80.82,10616.0,7137.0,3427.0,0.745
2021-05-02,Indian Health Svc,1261940.0,1683415.0,721326.0,26.54,60.59,552749.0,34.63,80.82,6962.0,6733.0,3233.0,0.75
2021-05-03,Indian Health Svc,1262431.0,1683415.0,721476.0,26.56,60.61,553119.0,34.64,80.82,491.0,6500.0,3121.0,0.75
2021-05-04,Indian Health Svc,1264250.0,1683715.0,721957.0,26.62,60.7,554526.0,34.66,80.84,1819.0,6429.0,3087.0,0.751
2021-05-05,Indian Health Svc,1267980.0,1685915.0,723186.0,26.75,60.88,557062.0,34.72,80.94,3730.0,5584.0,2681.0,0.752
2021-05-06,Indian Health Svc,1276492.0,1687115.0,726227.0,27.02,61.29,562707.0,34.87,81.0,8512.0,5569.0,2674.0,0.757
2021-05-07,Indian Health Svc,1281706.0,1687115.0,728110.0,27.18,61.54,566077.0,34.96,81.0,5214.0,5335.0,2561.0,0.76
2021-05-08,Indian Health Svc,1287333.0,1689455.0,730118.0,27.36,61.81,569820.0,35.05,81.11,5627.0,4622.0,2219.0,0.762
2021-05-09,Indian Health Svc,1291824.0,1689455.0,731658.0,27.5,62.02,572865.0,35.13,81.11,4491.0,4269.0,2050.0,0.765
2021-05-10,Indian Health Svc,1292488.0,1689455.0,731823.0,27.53,62.05,573366.0,35.14,81.11,664.0,4294.0,2062.0,0.765
2021-05-11,Indian Health Svc,1294297.0,1689455.0,732234.0,27.6,62.14,574817.0,35.16,81.11,1809.0,4292.0,2061.0,0.766
2021-05-12,Indian Health Svc,1296945.0,1697905.0,732929.0,27.69,62.27,576798.0,35.19,81.52,2648.0,4138.0,1987.0,0.764
2021-01-12,Indiana,191844.0,540475.0,114781.0,0.35,2.85,23546.0,1.7,8.03,,,,0.355
2021-01-13,Indiana,211334.0,579050.0,125763.0,0.48,3.14,32040.0,1.87,8.6,19490.0,19490.0,2895.0,0.365
2021-01-14,Indiana,233488.0,630025.0,203889.0,,3.47,,3.03,9.36,22154.0,20822.0,3093.0,0.371
2021-01-15,Indiana,260310.0,642425.0,222599.0,0.56,3.87,37683.0,3.31,9.54,26822.0,22822.0,3390.0,0.405
2021-01-16,Indiana,,,,,,,,,18594.0,21765.0,3233.0,
2021-01-17,Indiana,,,,,,,,,18594.0,21131.0,3139.0,
2021-01-18,Indiana,,,,,,,,,18594.0,20708.0,3076.0,
2021-01-19,Indiana,334686.0,642425.0,283779.0,0.76,4.97,50862.0,4.22,9.54,18594.0,20406.0,3031.0,0.521
2021-01-20,Indiana,356385.0,741025.0,297720.0,0.87,5.29,58616.0,4.42,11.01,21699.0,20722.0,3078.0,0.481
2021-01-21,Indiana,387137.0,816025.0,320266.0,0.99,5.75,66801.0,4.76,12.12,30752.0,21950.0,3260.0,0.474
2021-01-22,Indiana,414127.0,839925.0,340055.0,1.1,6.15,73986.0,5.05,12.48,26990.0,21974.0,3264.0,0.493
2021-01-23,Indiana,446029.0,841725.0,367944.0,1.16,6.63,77985.0,5.47,12.5,31902.0,23875.0,3546.0,0.53
2021-01-24,Indiana,446029.0,841725.0,367944.0,1.16,6.63,77985.0,5.47,12.5,0.0,21219.0,3152.0,0.53
2021-01-25,Indiana,491856.0,841725.0,408181.0,1.24,7.31,83554.0,6.06,12.5,45827.0,25109.0,3730.0,0.584
2021-01-26,Indiana,498824.0,900175.0,413982.0,1.26,7.41,84719.0,6.15,13.37,6968.0,23448.0,3483.0,0.554
2021-01-27,Indiana,524180.0,920975.0,432791.0,1.36,7.79,91255.0,6.43,13.68,25356.0,23971.0,3561.0,0.569
2021-01-28,Indiana,552144.0,925300.0,454380.0,1.45,8.2,97614.0,6.75,13.74,27964.0,23572.0,3501.0,0.597
2021-01-29,Indiana,581322.0,929900.0,475928.0,1.56,8.63,105208.0,7.07,13.81,29178.0,23885.0,3548.0,0.625
2021-01-30,Indiana,607185.0,931500.0,495746.0,1.65,9.02,111233.0,7.36,13.84,25863.0,23022.0,3420.0,0.652
2021-01-31,Indiana,607185.0,931500.0,495746.0,1.65,9.02,111233.0,7.36,13.84,0.0,23022.0,3420.0,0.652
2021-02-01,Indiana,607185.0,931500.0,495746.0,1.65,9.02,111233.0,7.36,13.84,0.0,16476.0,2447.0,0.652
2021-02-02,Indiana,612289.0,1091375.0,499215.0,1.68,9.09,112864.0,7.42,16.21,5104.0,16209.0,2408.0,0.561
2021-02-03,Indiana,637745.0,1106550.0,517147.0,1.79,9.47,120352.0,7.68,16.44,25456.0,16224.0,2410.0,0.576
2021-02-04,Indiana,671191.0,1116375.0,541269.0,1.93,9.97,129626.0,8.04,16.58,33446.0,17007.0,2526.0,0.601
2021-02-05,Indiana,710888.0,1117350.0,568118.0,2.12,10.56,142405.0,8.44,16.6,39697.0,18509.0,2749.0,0.636
2021-02-06,Indiana,749771.0,1118350.0,593266.0,2.32,11.14,156083.0,8.81,16.61,38883.0,20369.0,3026.0,0.67
2021-02-07,Indiana,749771.0,1118350.0,593266.0,2.32,11.14,156083.0,8.81,16.61,0.0,20369.0,3026.0,0.67
2021-02-08,Indiana,749771.0,1118350.0,593266.0,2.32,11.14,156083.0,8.81,16.61,0.0,20369.0,3026.0,0.67
2021-02-09,Indiana,761070.0,1206125.0,598731.0,2.4,11.3,161879.0,8.89,17.92,11299.0,21254.0,3157.0,0.631
2021-02-10,Indiana,795702.0,1291675.0,617918.0,2.63,11.82,177231.0,9.18,19.19,34632.0,22565.0,3352.0,0.616
2021-02-11,Indiana,832031.0,1351325.0,637068.0,2.89,12.36,194281.0,9.46,20.07,36329.0,22977.0,3413.0,0.616
2021-02-12,Indiana,873568.0,1360125.0,659495.0,3.17,12.98,213259.0,9.8,20.2,41537.0,23240.0,3452.0,0.642
2021-02-13,Indiana,1018783.0,1387975.0,749756.0,3.98,15.13,267774.0,11.14,20.62,145215.0,38430.0,5708.0,0.734
2021-02-14,Indiana,1058874.0,1388375.0,770193.0,4.27,15.73,287278.0,11.44,20.62,40091.0,44158.0,6559.0,0.763
2021-02-15,Indiana,,,,,,,,,16444.0,46507.0,6908.0,
2021-02-16,Indiana,1091762.0,1445100.0,787050.0,4.5,16.22,303183.0,11.69,21.47,16444.0,47242.0,7017.0,0.755
2021-02-17,Indiana,1113413.0,1447050.0,797872.0,4.66,16.54,313895.0,11.85,21.49,21651.0,45387.0,6742.0,0.769
2021-02-18,Indiana,1125976.0,1452900.0,803800.0,4.76,16.73,320425.0,11.94,21.58,12563.0,41992.0,6237.0,0.775
2021-02-19,Indiana,1194094.0,1487400.0,841694.0,5.21,17.74,350440.0,12.5,22.09,68118.0,45789.0,6801.0,0.803
2021-02-20,Indiana,1234416.0,1487400.0,859278.0,5.54,18.34,372868.0,12.76,22.09,40322.0,30805.0,4576.0,0.83
2021-02-21,Indiana,1269839.0,1487400.0,874152.0,5.84,18.86,393133.0,12.98,22.09,35423.0,30138.0,4477.0,0.854
2021-02-22,Indiana,1292340.0,1487400.0,884605.0,6.03,19.2,406193.0,13.14,22.09,22501.0,31003.0,4605.0,0.869
2021-02-23,Indiana,1298877.0,1704790.0,888217.0,6.08,19.29,409185.0,13.19,25.32,6537.0,29588.0,4395.0,0.762
2021-02-24,Indiana,1361053.0,1734580.0,911754.0,6.58,20.22,442984.0,13.54,25.77,62176.0,35377.0,5255.0,0.785
2021-02-25,Indiana,1459296.0,1810380.0,945948.0,7.39,21.68,497603.0,14.05,26.89,98243.0,47617.0,7073.0,0.806
2021-02-26,Indiana,1505040.0,1832150.0,965809.0,7.77,22.36,523102.0,14.35,27.21,45744.0,44421.0,6598.0,0.821
2021-02-27,Indiana,1551945.0,1848620.0,987547.0,8.14,23.05,547718.0,14.67,27.46,46905.0,45361.0,6738.0,0.84
2021-02-28,Indiana,1590344.0,1848620.0,1004776.0,8.44,23.62,568523.0,14.92,27.46,38399.0,45786.0,6801.0,0.86
2021-03-01,Indiana,1615149.0,1848620.0,1016048.0,8.65,23.99,582218.0,15.09,27.46,24805.0,46116.0,6850.0,0.874
2021-03-02,Indiana,1624577.0,2053030.0,1021447.0,8.71,24.13,586294.0,15.17,30.5,9428.0,46529.0,6911.0,0.791
2021-03-03,Indiana,1657664.0,2083930.0,1036064.0,8.98,24.62,604583.0,15.39,30.95,33087.0,42373.0,6294.0,0.795
2021-03-04,Indiana,1697536.0,2132730.0,1053529.0,9.31,25.22,626952.0,15.65,31.68,39872.0,34034.0,5055.0,0.796
2021-03-05,Indiana,1748623.0,2191530.0,1079060.0,9.69,25.97,652106.0,16.03,32.55,51087.0,34798.0,5169.0,0.798
2021-03-06,Indiana,1800802.0,2206230.0,1106523.0,10.05,26.75,676716.0,16.44,32.77,52179.0,35551.0,5281.0,0.816
2021-03-07,Indiana,1844669.0,2206230.0,1130035.0,10.35,27.4,696962.0,16.79,32.77,43867.0,36332.0,5397.0,0.836
2021-03-08,Indiana,1879649.0,2206230.0,1152396.0,10.65,27.92,716718.0,17.12,32.77,34980.0,37786.0,5613.0,0.852
2021-03-09,Indiana,1892845.0,2443780.0,1161968.0,10.75,28.12,724015.0,17.26,36.3,13196.0,38324.0,5693.0,0.775
2021-03-10,Indiana,1934412.0,2473740.0,1186992.0,11.07,28.73,745011.0,17.63,36.74,41567.0,39535.0,5873.0,0.782
2021-03-11,Indiana,1979075.0,2516910.0,1212721.0,11.37,29.4,765301.0,18.01,37.39,44663.0,40220.0,5974.0,0.786
2021-03-12,Indiana,2030306.0,2536330.0,1239957.0,11.76,30.16,792015.0,18.42,37.67,51231.0,40240.0,5977.0,0.8
2021-03-13,Indiana,2127154.0,2537330.0,1297780.0,12.44,31.6,837244.0,19.28,37.69,96848.0,46622.0,6925.0,0.838
2021-03-14,Indiana,2127229.0,2537330.0,1297939.0,12.44,31.6,837398.0,19.28,37.69,75.0,40366.0,5996.0,0.838
2021-03-15,Indiana,2160312.0,2537330.0,1318159.0,12.69,32.09,854647.0,19.58,37.69,33083.0,40095.0,5956.0,0.851
2021-03-16,Indiana,2170644.0,2786140.0,1323727.0,12.77,32.24,859950.0,19.66,41.39,10332.0,39686.0,5895.0,0.779
2021-03-17,Indiana,2206988.0,2817710.0,1345400.0,13.01,32.78,875577.0,19.98,41.85,36344.0,38939.0,5784.0,0.783
2021-03-18,Indiana,2252443.0,2861620.0,1374484.0,13.27,33.46,893151.0,20.42,42.51,45455.0,39053.0,5801.0,0.787
2021-03-19,Indiana,2304432.0,2888280.0,1407346.0,13.57,34.23,913463.0,20.9,42.9,51989.0,39161.0,5817.0,0.798
2021-03-20,Indiana,2360942.0,2964250.0,1440383.0,13.93,35.07,937926.0,21.4,44.03,56510.0,33398.0,4961.0,0.796
2021-03-21,Indiana,2406866.0,2964250.0,1469086.0,14.21,35.75,956783.0,21.82,44.03,45924.0,39948.0,5934.0,0.812
2021-03-22,Indiana,2437519.0,2964250.0,1489440.0,14.4,36.21,969665.0,22.12,44.03,30653.0,39601.0,5882.0,0.822
2021-03-23,Indiana,2447336.0,3132390.0,1495417.0,14.48,36.35,974543.0,22.21,46.53,9817.0,39527.0,5871.0,0.781
2021-03-24,Indiana,2488889.0,3161270.0,1522442.0,14.7,36.97,989857.0,22.61,46.96,41553.0,40272.0,5982.0,0.787
2021-03-25,Indiana,2540707.0,3191470.0,1554964.0,15.02,37.74,1011271.0,23.1,47.41,51818.0,41181.0,6117.0,0.796
2021-03-26,Indiana,2598661.0,3217220.0,1589654.0,15.4,38.6,1036624.0,23.61,47.79,57954.0,42033.0,6244.0,0.808
2021-03-27,Indiana,2655132.0,3328110.0,1624867.0,15.75,39.44,1060159.0,24.14,49.44,56471.0,42027.0,6243.0,0.798
2021-03-28,Indiana,2700392.0,3328110.0,1651837.0,16.08,40.11,1082231.0,24.54,49.44,45260.0,41932.0,6229.0,0.811
2021-03-29,Indiana,2734813.0,3328110.0,1673593.0,16.31,40.62,1098306.0,24.86,49.44,34421.0,42471.0,6309.0,0.822
2021-03-30,Indiana,2744163.0,3519900.0,1678147.0,16.39,40.76,1103261.0,24.93,52.28,9350.0,42404.0,6299.0,0.78
2021-03-31,Indiana,2787166.0,3532620.0,1701299.0,16.69,41.4,1123914.0,25.27,52.47,43003.0,42611.0,6329.0,0.789
2021-04-01,Indiana,2840511.0,3588220.0,1733418.0,17.04,42.19,1147247.0,25.75,53.3,53345.0,42829.0,6362.0,0.792
2021-04-02,Indiana,2903944.0,3616140.0,1771372.0,17.45,43.14,1174624.0,26.31,53.71,63433.0,43612.0,6478.0,0.803
2021-04-03,Indiana,2972415.0,3640170.0,1814438.0,17.95,44.15,1208285.0,26.95,54.07,68471.0,45326.0,6733.0,0.817
2021-04-04,Indiana,3016801.0,3640170.0,1841749.0,18.32,44.81,1233438.0,27.36,54.07,44386.0,45201.0,6714.0,0.829
2021-04-05,Indiana,3048583.0,3640170.0,1863295.0,18.57,45.28,1250217.0,27.68,54.07,31782.0,44824.0,6658.0,0.837
2021-04-06,Indiana,3057121.0,4112750.0,1867325.0,18.61,45.41,1252763.0,27.74,61.09,8538.0,44708.0,6641.0,0.743
2021-04-07,Indiana,3099903.0,4145650.0,1892991.0,18.91,46.05,1272876.0,28.12,61.58,42782.0,44677.0,6636.0,0.748
2021-04-08,Indiana,3158259.0,4203150.0,1932011.0,19.28,46.91,1298097.0,28.7,62.43,58356.0,45393.0,6743.0,0.751
2021-04-09,Indiana,3229355.0,4227610.0,1976719.0,19.7,47.97,1326151.0,29.36,62.8,71096.0,46487.0,6905.0,0.764
2021-04-10,Indiana,3301186.0,4286610.0,2020564.0,20.15,49.04,1356734.0,30.01,63.67,71831.0,46967.0,6976.0,0.77
2021-04-11,Indiana,3361921.0,4286610.0,2059322.0,20.53,49.94,1381844.0,30.59,63.67,60735.0,49303.0,7323.0,0.784
2021-04-12,Indiana,3412179.0,4286610.0,2092427.0,20.87,50.68,1404887.0,31.08,63.67,50258.0,51942.0,7715.0,0.796
2021-04-13,Indiana,3431284.0,4620230.0,2105438.0,20.96,50.97,1411286.0,31.27,68.63,19105.0,53452.0,7940.0,0.743
2021-04-14,Indiana,3443028.0,4640750.0,2109358.0,21.09,51.14,1419782.0,31.33,68.93,11744.0,49018.0,7281.0,0.742
2021-04-15,Indiana,3509410.0,4699940.0,2146247.0,21.54,52.13,1449816.0,31.88,69.81,66382.0,50164.0,7451.0,0.747
2021-04-16,Indiana,3575816.0,4717200.0,2180239.0,22.0,53.11,1480851.0,32.39,70.07,66406.0,49494.0,7352.0,0.758
2021-04-17,Indiana,3634597.0,4775740.0,2209680.0,22.43,53.99,1509814.0,32.82,70.94,58781.0,47630.0,7075.0,0.761
2021-04-18,Indiana,3685577.0,4775740.0,2235127.0,22.79,54.75,1534209.0,33.2,70.94,50980.0,46237.0,6868.0,0.772
2021-04-19,Indiana,3713772.0,4775740.0,2249248.0,22.98,55.16,1547101.0,33.41,70.94,28195.0,43085.0,6400.0,0.778
2021-04-20,Indiana,3726846.0,4962550.0,2256735.0,23.06,55.36,1552343.0,33.52,73.71,13074.0,42223.0,6272.0,0.751
2021-04-21,Indiana,3764137.0,5086110.0,2272992.0,23.36,55.91,1572858.0,33.76,75.55,37291.0,45873.0,6814.0,0.74
2021-04-22,Indiana,3811526.0,5102410.0,2293628.0,23.75,56.62,1598850.0,34.07,75.79,47389.0,43159.0,6411.0,0.747
2021-04-23,Indiana,3863663.0,5150080.0,2314154.0,24.21,57.39,1630002.0,34.37,76.5,52137.0,41121.0,6108.0,0.75
2021-04-24,Indiana,3914185.0,5220380.0,2334098.0,24.66,58.14,1659992.0,34.67,77.54,50522.0,39941.0,5933.0,0.75
2021-04-25,Indiana,3956117.0,5220380.0,2351172.0,25.02,58.76,1684341.0,34.92,77.54,41932.0,38649.0,5741.0,0.758
2021-04-26,Indiana,3985688.0,5220380.0,2365148.0,25.27,59.2,1701402.0,35.13,77.54,29571.0,38845.0,5770.0,0.763
2021-04-27,Indiana,4002392.0,5414600.0,2373803.0,25.41,59.45,1710566.0,35.26,80.43,16704.0,39364.0,5847.0,0.739
2021-04-28,Indiana,4041591.0,5431110.0,2389840.0,25.78,60.03,1735367.0,35.5,80.67,39199.0,39636.0,5888.0,0.744
2021-04-29,Indiana,4089471.0,5443410.0,2406345.0,26.25,60.74,1767251.0,35.74,80.86,47880.0,39706.0,5898.0,0.751
2021-04-30,Indiana,4144890.0,5479210.0,2423986.0,26.81,61.57,1804874.0,36.01,81.39,55419.0,40175.0,5968.0,0.756
2021-05-01,Indiana,4201867.0,5530460.0,2448580.0,27.3,62.41,1837863.0,36.37,82.15,56977.0,41097.0,6105.0,0.76
2021-05-02,Indiana,4248090.0,5530460.0,2466332.0,27.73,63.1,1866680.0,36.63,82.15,46223.0,41710.0,6196.0,0.768
2021-05-03,Indiana,4267678.0,5530460.0,2471929.0,27.92,63.39,1879763.0,36.72,82.15,19588.0,40284.0,5984.0,0.772
2021-05-04,Indiana,4277886.0,5610540.0,2473686.0,28.02,63.54,1886703.0,36.74,83.34,10208.0,39356.0,5846.0,0.762
